ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
121-121726-0009_7176-92135-0006,Spk2,1.477,2.861,2.191,0.638,0.872,0.696,0.485,14.87,8.698,0.666,15.72,9.617,2.671,3.282,2.759,0.97,0.908,3.393,24.103
121-121726-0010_2300-131720-0001,Spk1,1.582,3.314,2.264,0.553,0.918,0.725,-2.397,12.305,6.114,-2.228,13.219,7.098,3.499,3.262,2.104,0.986,0.92,-3.75,24.103
121-121726-0010_2300-131720-0001,Spk2,1.587,3.195,2.353,0.66,0.917,0.721,2.192,12.681,6.214,2.362,15.295,8.791,3.499,3.358,2.818,0.998,0.927,4.946,28.451
121-121726-0010_260-123286-0031,Spk1,1.866,3.099,2.118,0.526,0.9,0.693,-0.126,10.317,4.178,0.137,11.475,5.439,3.218,3.152,2.168,0.973,0.907,-3.75,40.77
121-121726-0010_260-123286-0031,Spk2,1.705,3.141,2.022,0.637,0.914,0.712,-0.379,12.589,6.412,-0.162,15.333,9.193,3.218,3.199,2.646,0.984,0.922,-3.75,24.103
121-121726-0011_237-126133-0017,Spk1,1.348,1.832,1.192,0.504,0.806,0.638,-5.14,0.582,-5.547,-4.562,1.546,-4.493,2.174,2.461,2.533,0.965,0.913,10.536,52.674
121-121726-0011_237-126133-0017,Spk2,1.928,3.21,2.009,0.69,0.944,0.73,5.011,13.259,6.862,5.295,13.573,7.283,2.174,2.45,1.501,0.965,0.911,-3.75,42.285
121-121726-0011_4507-16021-0038,Spk1,1.575,3.495,1.996,0.67,0.958,0.765,-6.267,19.019,12.285,-5.894,20.052,13.231,3.312,3.349,3.009,0.975,0.929,-3.75,38.389
121-121726-0011_4507-16021-0038,Spk2,2.3,2.768,1.443,0.635,0.741,0.501,6.078,9.927,3.734,6.26,15.032,8.814,3.312,3.152,2.732,0.924,0.841,-3.75,24.103
121-121726-0012_2830-3980-0020,Spk1,2.037,3.158,2.818,0.742,0.944,0.773,2.855,16.608,10.32,2.977,17.829,11.571,3.447,3.105,2.216,0.948,0.913,36.25,44.103
121-121726-0012_2830-3980-0020,Spk2,1.417,2.761,1.32,0.383,0.72,0.471,-3.064,3.299,-2.904,-2.705,12.657,6.307,3.447,3.17,3.229,0.978,0.897,-3.75,24.103
121-121726-0014_7021-79740-0000,Spk1,1.462,2.704,1.751,0.361,0.894,0.684,-6.306,14.218,7.886,-5.823,14.633,8.375,2.153,3.568,2.598,0.983,0.919,62.917,124.103
121-121726-0014_7021-79740-0000,Spk2,1.592,2.591,1.995,0.687,0.923,0.715,6.265,10.978,4.809,6.514,17.701,11.481,2.153,3.192,2.411,0.985,0.917,-3.75,36.603
121-121726-0014_7127-75946-0012,Spk1,1.363,2.509,1.462,0.379,0.836,0.669,-1.41,9.232,3.086,-0.977,8.896,2.839,2.828,3.344,2.843,0.963,0.887,96.25,124.103
121-121726-0014_7127-75946-0012,Spk2,1.871,3.2,1.921,0.687,0.928,0.732,1.53,11.979,5.655,1.769,14.708,8.282,2.828,3.309,2.713,0.982,0.922,-3.75,24.103
121-123852-0002_1188-133604-0003,Spk1,1.428,3.116,1.953,0.411,0.902,0.678,-4.554,12.79,6.105,-4.376,14.636,7.902,2.51,3.393,2.982,0.986,0.913,-3.75,32.436
121-123852-0002_1188-133604-0003,Spk2,1.647,3.135,1.664,0.556,0.808,0.526,4.359,14.27,7.856,4.51,17.417,10.931,2.51,3.565,3.015,0.985,0.927,-3.75,24.103
121-123852-0004_7176-92135-0002,Spk1,1.273,3.081,1.787,0.371,0.904,0.704,-4.453,14.173,7.814,-4.19,15.528,9.278,2.679,3.128,2.645,0.956,0.895,8.75,36.603
121-123852-0004_7176-92135-0002,Spk2,1.553,3.216,1.779,0.606,0.894,0.673,4.265,14.705,8.455,4.482,16.81,10.558,2.679,3.022,2.185,0.943,0.85,-3.75,36.603
121-123859-0003_260-123288-0025,Spk1,1.346,3.095,2.178,0.463,0.927,0.72,-5.888,14.497,8.194,-5.621,15.941,9.692,3.12,3.273,2.937,0.983,0.922,-3.75,24.103
121-123859-0003_260-123288-0025,Spk2,2.074,3.421,2.05,0.695,0.91,0.634,5.627,14.064,7.55,5.775,16.853,10.075,3.12,3.42,2.47,0.991,0.921,-0.625,30.353
121-123859-0004_2830-3980-0075,Spk1,1.452,2.92,2.041,0.618,0.907,0.733,-0.026,13.379,7.197,0.086,14.667,8.576,3.412,3.092,2.749,0.991,0.923,-3.75,42.285
121-123859-0004_2830-3980-0075,Spk2,1.579,3.136,1.837,0.478,0.742,0.496,-0.336,10.354,4.147,-0.003,15.233,9.055,3.412,3.262,3.407,0.986,0.916,2.5,49.103
121-127105-0000_2961-961-0016,Spk1,1.797,3.437,2.178,0.675,0.928,0.723,1.213,13.787,7.197,1.374,15.008,8.341,2.917,2.701,2.532,0.994,0.929,0.795,33.194
121-127105-0000_2961-961-0016,Spk2,1.5,2.596,1.535,0.425,0.864,0.663,-1.382,8.207,1.984,-1.148,12.142,5.891,2.917,3.26,2.787,0.977,0.913,-3.75,24.103
121-127105-0000_5142-33396-0044,Spk1,1.672,2.758,1.598,0.61,0.9,0.717,0.94,11.946,5.755,1.292,12.97,6.85,2.934,3.092,1.961,0.989,0.933,-3.75,24.103
121-127105-0000_5142-33396-0044,Spk2,1.43,2.971,2.041,0.447,0.933,0.763,-1.223,14.672,8.492,-0.999,14.988,8.889,2.934,2.882,2.314,0.979,0.917,2.132,24.103
121-127105-0001_260-123440-0019,Spk1,1.712,3.302,2.097,0.64,0.921,0.756,1.211,12.579,6.29,1.411,13.601,7.35,2.467,3.221,2.671,0.992,0.935,-3.75,24.103
121-127105-0001_260-123440-0019,Spk2,1.371,2.652,1.341,0.441,0.808,0.603,-1.46,8.288,2.126,-1.207,12.532,6.414,2.467,3.106,2.381,0.984,0.921,2.5,42.853
121-127105-0002_2961-960-0015,Spk1,1.828,3.436,2.292,0.749,0.936,0.745,1.987,14.071,7.531,2.143,15.521,8.894,2.906,3.462,2.986,0.996,0.936,-3.75,24.103
121-127105-0002_2961-960-0015,Spk2,1.487,2.578,1.336,0.431,0.824,0.62,-2.213,10.42,4.174,-2.007,14.268,7.947,2.906,3.386,3.009,0.987,0.924,12.917,35.214
121-127105-0002_4446-2273-0036,Spk1,1.76,3.196,2.195,0.592,0.907,0.735,-0.051,12.881,6.526,0.254,15.013,8.643,2.389,3.569,2.946,0.99,0.927,-3.75,24.103
121-127105-0002_4446-2273-0036,Spk2,1.784,3.595,1.259,0.508,0.934,0.707,-0.226,14.438,8.06,0.113,15.751,9.397,2.389,2.88,1.81,0.99,0.913,-3.75,36.603
121-127105-0002_7729-102255-0007,Spk1,1.457,3.113,1.836,0.541,0.881,0.685,-4.777,11.554,5.155,-4.551,12.312,5.955,3.061,3.379,2.954,0.991,0.934,-3.75,24.103
121-127105-0002_7729-102255-0007,Spk2,1.519,2.639,1.824,0.635,0.887,0.705,4.501,8.898,2.73,4.668,13.901,7.756,3.061,3.629,2.965,0.985,0.921,-3.75,24.103
121-127105-0005_237-134493-0003,Spk1,1.409,3.434,2.206,0.548,0.921,0.746,-2.175,14.642,8.227,-1.945,14.977,8.614,1.922,3.199,3.004,0.995,0.921,-3.75,29.103
121-127105-0005_237-134493-0003,Spk2,1.664,3.256,2.402,0.564,0.955,0.78,2.027,18.796,12.393,2.196,18.794,12.453,1.922,3.333,2.888,0.995,0.93,12.917,40.77
121-127105-0005_4507-16021-0046,Spk1,1.569,2.977,2.132,0.582,0.92,0.752,-2.626,12.939,6.748,-2.274,13.569,7.461,3.053,2.805,2.18,0.974,0.907,-3.75,24.103
121-127105-0005_4507-16021-0046,Spk2,1.411,3.257,2.011,0.47,0.846,0.655,2.389,10.24,4.084,2.634,15.25,9.151,3.053,3.038,1.996,0.957,0.896,14.432,24.103
121-127105-0005_8455-210777-0039,Spk1,1.784,3.276,1.939,0.654,0.907,0.716,0.752,14.042,7.578,0.941,14.284,7.873,3.064,3.182,2.798,0.991,0.923,-3.75,24.103
121-127105-0005_8455-210777-0039,Spk2,1.492,3.15,2.402,0.55,0.911,0.731,-1.077,12.564,6.364,-0.898,15.369,9.197,3.064,3.414,2.829,0.973,0.902,-3.75,24.103
121-127105-0006_8455-210777-0045,Spk1,1.654,2.824,1.247,0.583,0.905,0.697,-1.161,12.051,5.486,-0.912,13.071,6.477,3.237,3.144,2.944,0.988,0.922,3.942,31.795
121-127105-0006_8455-210777-0045,Spk2,1.732,2.382,1.291,0.569,0.886,0.698,1.098,9.67,3.446,1.41,10.87,4.714,3.237,3.402,3.113,0.98,0.905,-3.75,24.103
121-127105-0011_4970-29095-0009,Spk1,2.003,2.131,1.399,0.773,0.75,0.562,4.717,2.311,-3.885,4.918,3.282,-2.817,2.912,3.07,2.564,0.985,0.917,31.25,59.103
121-127105-0011_4970-29095-0009,Spk2,1.158,1.765,1.013,0.343,0.734,0.541,-5.092,8.598,2.419,-4.755,8.266,2.181,2.912,3.067,2.465,0.962,0.885,56.25,54.103
121-127105-0012_61-70968-0028,Spk1,1.275,2.272,1.122,0.518,0.834,0.624,-3.954,7.513,1.039,-3.622,7.718,1.316,2.835,3.06,2.551,0.971,0.913,6.776,55.682
121-127105-0012_61-70968-0028,Spk2,1.573,3.146,1.623,0.52,0.864,0.612,3.631,14.213,7.714,3.862,15.585,9.114,2.835,3.379,2.315,0.97,0.904,-3.75,52.674
121-127105-0012_6829-68771-0035,Spk1,1.235,2.289,1.128,0.458,0.88,0.701,-5.306,10.162,3.742,-4.948,10.969,4.565,2.16,2.561,2.343,0.972,0.908,7.361,35.214
121-127105-0012_6829-68771-0035,Spk2,1.476,2.892,1.995,0.628,0.915,0.752,5.043,11.669,5.473,5.22,11.672,5.559,2.16,2.876,2.31,0.961,0.907,-3.75,24.103
121-127105-0013_260-123288-0009,Spk1,2.104,3.514,2.102,0.765,0.901,0.699,5.83,13.117,6.566,6.163,14.373,7.795,2.644,3.246,2.485,0.989,0.919,-3.75,30.77
121-127105-0013_260-123288-0009,Spk2,1.125,2.31,1.509,0.31,0.756,0.572,-6.091,10.891,4.742,-5.641,11.144,5.093,2.644,2.995,2.963,0.94,0.816,4.583,40.77
121-127105-0019_1284-1181-0017,Spk1,1.465,3.237,1.636,0.573,0.922,0.74,-3.812,10.131,3.75,-3.033,11.378,5.015,3.383,3.332,2.686,0.995,0.933,-3.75,24.103
121-127105-0019_1284-1181-0017,Spk2,1.58,3.18,2.266,0.647,0.903,0.674,4.988,12.819,6.522,5.507,14.391,8.173,3.383,3.275,2.727,0.985,0.905,4.583,40.77
121-127105-0019_4446-2275-0029,Spk1,1.334,2.767,1.519,0.592,0.907,0.688,-2.246,12.213,5.487,-1.967,13.387,6.653,2.524,3.504,2.934,0.992,0.911,5.341,33.194
121-127105-0019_4446-2275-0029,Spk2,1.712,3.301,1.88,0.435,0.852,0.638,1.847,15.502,8.583,2.191,15.967,8.997,2.524,2.987,2.962,0.987,0.918,-3.75,24.103
121-127105-0019_7176-88083-0026,Spk1,1.284,3.462,2.25,0.56,0.927,0.735,-4.504,12.496,5.816,-3.929,13.812,7.067,2.417,3.438,3.083,0.995,0.935,-3.75,24.103
121-127105-0019_7176-88083-0026,Spk2,1.587,1.956,1.229,0.573,0.881,0.692,4.593,11.193,5.021,4.771,12.344,6.253,2.417,3.143,2.793,0.976,0.898,10.536,38.389
121-127105-0020_2830-3980-0039,Spk1,1.57,3.205,1.853,0.568,0.922,0.748,-2.33,14.043,7.794,-2.088,14.383,8.209,3.326,3.263,2.927,0.989,0.925,-3.75,24.103
121-127105-0020_2830-3980-0039,Spk2,1.482,3.321,2.23,0.525,0.866,0.673,2.034,12.522,6.334,2.265,16.17,10.021,3.326,3.238,2.428,0.991,0.932,-3.75,24.103
121-127105-0020_5683-32866-0030,Spk1,1.369,1.743,0.702,0.502,0.806,0.59,-6.133,7.884,1.635,-5.383,8.297,2.121,2.231,3.117,3.177,0.956,0.906,15.0,49.103
121-127105-0020_5683-32866-0030,Spk2,1.573,2.921,1.862,0.685,0.88,0.703,6.189,7.641,1.48,6.392,12.12,6.034,2.231,3.158,2.457,0.966,0.909,-3.75,24.103
121-127105-0023_1580-141083-0021,Spk1,1.537,2.678,1.73,0.566,0.866,0.693,-2.212,11.023,4.541,-1.934,11.894,5.48,2.566,3.266,2.766,0.994,0.92,12.917,24.103
121-127105-0023_1580-141083-0021,Spk2,1.646,3.429,2.226,0.56,0.94,0.746,2.129,13.627,7.256,2.36,14.127,7.838,2.566,3.264,2.305,0.983,0.911,-3.75,32.436
121-127105-0023_5142-33396-0058,Spk1,2.011,3.767,2.564,0.74,0.935,0.738,6.738,12.75,6.3,6.975,14.344,7.861,2.625,2.936,2.195,0.996,0.927,-3.75,24.103
121-127105-0023_5142-33396-0058,Spk2,1.144,2.408,1.483,0.295,0.848,0.635,-6.991,12.807,6.532,-6.287,13.762,7.535,2.625,3.217,2.781,0.981,0.923,5.341,78.648
121-127105-0026_4446-2273-0033,Spk1,1.47,2.999,2.183,0.543,0.891,0.727,-1.679,13.534,7.092,-1.186,14.215,7.872,2.643,3.079,2.914,0.981,0.921,-3.75,24.103
121-127105-0026_4446-2273-0033,Spk2,1.507,3.432,1.947,0.472,0.904,0.72,1.115,14.204,7.853,1.467,15.265,8.965,2.643,3.222,2.681,0.987,0.926,-3.75,24.103
121-127105-0026_4446-2275-0029,Spk1,1.432,2.84,1.983,0.525,0.907,0.732,-2.093,13.722,7.394,-1.907,14.024,7.798,2.191,3.257,2.426,0.986,0.922,-3.75,29.103
121-127105-0026_4446-2275-0029,Spk2,1.426,2.91,1.861,0.514,0.845,0.649,1.715,13.999,7.602,1.899,13.806,7.476,2.191,3.071,2.685,0.991,0.921,-3.75,24.103
121-127105-0026_5683-32879-0020,Spk1,1.63,3.369,2.358,0.639,0.938,0.752,-0.484,13.929,7.285,-0.272,15.116,8.394,2.723,3.333,2.733,0.994,0.928,16.25,39.103
121-127105-0026_5683-32879-0020,Spk2,1.318,2.439,1.35,0.472,0.81,0.574,0.209,9.835,3.598,0.426,10.353,4.188,2.723,3.163,1.972,0.975,0.89,13.897,53.515
121-127105-0026_7127-75946-0017,Spk1,1.656,3.381,2.51,0.667,0.934,0.75,2.236,13.973,7.33,2.405,14.619,7.99,2.795,3.311,2.95,0.99,0.922,-3.75,24.103
121-127105-0026_7127-75946-0017,Spk2,1.429,2.902,1.525,0.387,0.798,0.527,-2.503,10.67,3.985,-2.141,11.358,4.657,2.795,2.955,2.49,0.991,0.928,12.917,46.325
121-127105-0028_4507-16021-0025,Spk1,1.601,3.615,2.348,0.6,0.951,0.763,-2.447,13.911,7.41,-2.196,16.347,9.656,3.201,3.348,3.092,0.997,0.93,-3.75,24.103
121-127105-0028_4507-16021-0025,Spk2,1.467,2.87,1.607,0.506,0.832,0.629,2.367,10.686,4.483,2.548,17.664,11.314,3.201,3.075,2.871,0.957,0.864,3.393,31.246
121-127105-0029_5142-33396-0065,Spk1,1.594,3.204,1.929,0.62,0.914,0.735,0.077,12.736,6.493,0.251,14.089,7.887,2.655,3.426,2.312,0.993,0.926,-3.75,24.103
121-127105-0029_5142-33396-0065,Spk2,1.365,3.323,1.987,0.548,0.939,0.74,-0.323,13.565,7.283,-0.125,14.19,8.003,2.655,3.379,2.893,0.992,0.931,9.583,37.436
121-127105-0029_8455-210777-0048,Spk1,1.686,3.432,1.423,0.522,0.931,0.701,-0.789,14.137,7.336,-0.55,16.715,9.461,3.093,3.421,3.025,0.987,0.905,-3.75,24.103
121-127105-0029_8455-210777-0048,Spk2,1.585,2.796,1.887,0.602,0.936,0.76,0.488,12.667,6.474,0.681,16.797,10.608,3.093,3.454,3.209,0.962,0.884,-3.75,24.103
121-127105-0031_260-123288-0009,Spk1,1.495,3.404,2.463,0.617,0.887,0.72,-2.032,12.519,6.161,-1.781,13.5,7.198,3.224,3.254,2.785,0.99,0.918,-3.75,24.103
121-127105-0031_260-123288-0009,Spk2,1.514,2.715,1.701,0.588,0.926,0.699,1.42,14.731,8.529,1.681,16.885,10.729,3.224,3.327,2.37,0.982,0.921,-3.75,24.103
121-127105-0031_5142-33396-0046,Spk1,1.425,2.728,1.48,0.573,0.895,0.717,-3.35,10.404,3.949,-2.997,11.827,5.389,3.154,3.177,2.883,0.978,0.91,36.25,64.103
121-127105-0031_5142-33396-0046,Spk2,1.693,3.678,2.464,0.719,0.977,0.802,2.979,18.788,11.764,3.173,18.784,11.813,3.154,3.375,2.662,0.991,0.925,-3.75,30.77
121-127105-0032_7127-75947-0037,Spk1,1.616,2.576,1.784,0.577,0.88,0.696,-0.673,9.531,2.984,-0.388,10.316,3.847,2.995,3.311,2.64,0.969,0.888,-3.75,24.103
121-127105-0032_7127-75947-0037,Spk2,1.45,2.969,1.525,0.473,0.863,0.629,0.329,14.349,7.919,0.582,14.885,8.497,2.995,3.254,2.933,0.987,0.924,10.536,52.674
121-127105-0034_2830-3980-0000,Spk1,1.851,3.34,2.44,0.605,0.917,0.722,2.355,11.756,5.506,2.656,13.132,6.926,2.069,2.764,2.065,0.978,0.905,12.917,40.77
121-127105-0034_2830-3980-0000,Spk2,1.399,2.989,1.788,0.516,0.879,0.662,-2.558,12.512,6.269,-2.242,13.494,7.303,2.069,3.253,3.058,0.964,0.892,-3.75,24.103
121-127105-0035_1995-1826-0013,Spk1,2.13,2.476,1.804,0.759,0.889,0.704,4.315,9.413,3.197,4.505,10.328,4.191,3.341,2.876,2.057,0.996,0.932,1.012,38.389
121-127105-0035_1995-1826-0013,Spk2,1.277,2.303,1.487,0.506,0.785,0.632,-4.484,10.021,3.892,-4.224,10.925,4.884,3.341,3.393,3.027,0.977,0.886,11.065,27.807
121-127105-0035_2961-961-0004,Spk1,1.572,2.857,1.747,0.669,0.915,0.709,-2.113,13.08,6.297,-1.954,14.014,7.194,3.502,3.523,3.185,0.994,0.928,-3.75,24.103
121-127105-0035_2961-961-0004,Spk2,1.737,2.752,1.532,0.589,0.903,0.687,1.933,8.01,1.813,2.09,14.977,8.652,3.502,3.426,3.266,0.993,0.927,0.096,31.795
121-127105-0036_2961-960-0012,Spk1,1.131,3.166,2.209,0.597,0.908,0.74,-8.926,13.249,7.089,-8.564,14.249,8.176,2.989,3.042,2.887,0.989,0.925,-3.75,24.103
121-127105-0036_2961-960-0012,Spk2,2.335,2.537,1.492,0.689,0.856,0.657,8.552,8.053,1.911,8.75,12.646,6.571,2.989,2.577,1.812,0.983,0.927,-3.75,34.103
121-127105-0036_5683-32865-0005,Spk1,1.2,2.803,1.651,0.44,0.89,0.723,-8.154,9.749,3.449,-7.574,10.355,4.127,3.445,2.893,2.152,0.989,0.922,-3.75,33.194
121-127105-0036_5683-32865-0005,Spk2,1.77,3.287,2.2,0.736,0.946,0.781,7.821,11.171,5.033,7.979,14.108,8.046,3.445,3.3,2.696,0.992,0.916,-3.75,24.103
1221-135766-0000_1580-141083-0013,Spk1,1.579,2.6,1.058,0.562,0.866,0.668,-4.036,11.656,5.295,-3.781,13.636,7.358,3.028,3.357,3.066,0.983,0.914,2.917,30.77
1221-135766-0000_1580-141083-0013,Spk2,1.56,3.715,1.859,0.523,0.907,0.684,3.843,15.113,8.575,4.038,15.702,9.126,3.028,3.02,2.277,0.984,0.919,4.583,32.436
1221-135766-0002_121-127105-0005,Spk1,1.54,2.645,1.182,0.415,0.877,0.641,-1.59,12.638,6.117,-1.293,14.123,7.627,2.54,3.388,3.123,0.977,0.923,-3.75,24.103
1221-135766-0002_121-127105-0005,Spk2,1.622,2.239,1.289,0.621,0.895,0.724,1.156,11.196,4.965,1.437,11.379,5.232,2.54,3.56,3.141,0.981,0.905,2.5,30.353
1221-135766-0003_1320-122617-0009,Spk1,1.599,3.665,2.164,0.438,0.864,0.596,-2.324,13.874,7.174,-2.14,15.324,8.613,2.943,3.154,2.758,0.988,0.922,-3.75,24.103
1221-135766-0003_1320-122617-0009,Spk2,1.445,3.133,2.19,0.579,0.917,0.727,2.077,13.817,7.583,2.264,17.5,11.209,2.943,3.292,2.619,0.994,0.931,-3.75,24.103
1221-135766-0003_908-31957-0002,Spk1,1.944,3.579,1.796,0.664,0.947,0.692,3.376,14.744,7.851,3.601,16.773,9.751,2.924,3.255,2.867,0.991,0.929,-3.75,31.795
1221-135766-0003_908-31957-0002,Spk2,1.387,2.596,2.009,0.32,0.863,0.704,-3.646,10.836,4.673,-3.25,13.323,7.229,2.924,3.466,3.29,0.962,0.91,-3.75,24.103
1221-135766-0004_237-126133-0022,Spk1,1.827,3.535,1.855,0.649,0.911,0.684,3.451,14.52,8.064,3.634,15.799,9.363,2.792,3.218,2.694,0.986,0.917,4.583,24.103
1221-135766-0004_237-126133-0022,Spk2,1.346,2.273,1.004,0.441,0.749,0.551,-3.785,5.272,-1.008,-3.51,4.864,-1.315,2.792,3.032,2.804,0.976,0.914,2.917,30.77
1221-135766-0004_5105-28240-0011,Spk1,1.727,3.432,2.354,0.548,0.904,0.702,0.612,14.172,7.874,0.823,15.154,8.927,2.9,3.3,2.819,0.983,0.915,-3.75,24.103
1221-135766-0004_5105-28240-0011,Spk2,1.463,3.588,2.233,0.474,0.85,0.626,-0.86,14.689,8.214,-0.65,15.782,9.355,2.9,3.413,2.792,0.992,0.914,1.806,29.659
1221-135766-0006_7176-92135-0040,Spk1,1.357,3.185,1.654,0.398,0.876,0.628,-4.153,13.049,6.563,-3.948,14.54,8.08,2.432,3.375,2.812,0.989,0.918,-3.75,24.103
1221-135766-0006_7176-92135-0040,Spk2,1.631,2.846,1.777,0.589,0.911,0.733,4.011,15.779,9.6,4.157,17.121,11.008,2.432,3.112,2.627,0.987,0.924,2.702,40.232
1221-135766-0007_121-121726-0005,Spk1,2.888,3.902,2.064,0.721,0.824,0.513,4.082,16.572,8.867,4.251,19.901,12.084,3.083,3.227,2.445,0.977,0.92,-3.75,64.103
1221-135766-0007_121-121726-0005,Spk2,1.674,2.994,2.103,0.592,0.959,0.804,-4.301,17.095,11.024,-3.917,19.011,13.072,3.083,3.284,2.898,0.927,0.872,-3.75,124.103
1221-135766-0008_7127-75946-0003,Spk1,1.393,2.262,1.089,0.444,0.809,0.609,-4.135,7.74,1.427,-3.867,8.61,2.398,2.786,3.227,3.239,0.985,0.901,4.583,40.77
1221-135766-0008_7127-75946-0003,Spk2,2.045,3.257,2.495,0.579,0.828,0.673,4.131,14.581,8.39,4.371,16.32,10.182,2.786,3.393,3.058,0.992,0.923,50.795,69.558
1221-135766-0009_5142-33396-0058,Spk1,1.588,3.355,1.953,0.587,0.953,0.744,0.464,12.74,6.185,0.695,14.468,7.91,2.509,3.095,2.189,0.989,0.92,-3.75,24.103
1221-135766-0009_5142-33396-0058,Spk2,1.281,2.79,1.855,0.431,0.9,0.727,-0.959,11.396,5.19,-0.487,12.281,6.147,2.509,2.96,2.084,0.991,0.925,-3.75,33.194
1221-135766-0012_6930-76324-0003,Spk1,1.835,3.567,1.939,0.54,0.816,0.59,4.066,15.755,9.241,4.279,17.665,11.112,3.211,3.148,2.707,0.978,0.902,-3.75,24.103
1221-135766-0012_6930-76324-0003,Spk2,1.399,2.592,1.727,0.386,0.856,0.612,-4.213,9.678,1.795,-3.908,12.052,3.889,3.211,3.156,2.548,0.951,0.861,-3.75,24.103
1221-135766-0013_121-127105-0028,Spk1,1.812,3.295,1.705,0.653,0.943,0.73,5.175,12.454,6.033,5.422,15.609,9.113,2.946,3.056,2.475,0.982,0.922,-3.75,24.103
1221-135766-0013_121-127105-0028,Spk2,1.21,2.92,1.807,0.38,0.924,0.743,-5.826,12.064,5.686,-5.329,14.251,7.814,2.946,3.399,2.703,0.992,0.93,-3.75,24.103
1221-135766-0013_1284-1181-0013,Spk1,1.502,3.386,1.953,0.558,0.899,0.684,-0.869,11.895,5.493,-0.53,14.489,8.098,2.686,2.738,2.253,0.995,0.924,-3.75,24.103
1221-135766-0013_1284-1181-0013,Spk2,1.427,2.973,2.003,0.496,0.888,0.68,0.463,13.392,7.162,0.695,16.451,10.262,2.686,3.182,2.276,0.983,0.915,-3.75,24.103
1221-135766-0014_3729-6852-0011,Spk1,1.587,2.991,1.276,0.426,0.794,0.57,-5.381,13.368,6.962,-5.077,14.69,8.302,2.985,3.391,2.835,0.973,0.908,23.523,51.376
1221-135766-0014_3729-6852-0011,Spk2,2.025,2.719,1.708,0.64,0.783,0.596,5.454,7.028,0.843,5.691,9.166,3.039,2.985,2.211,2.079,0.966,0.915,-3.75,31.246
1221-135766-0014_61-70968-0049,Spk1,1.304,3.073,1.412,0.266,0.773,0.572,-7.089,12.194,5.879,-6.655,13.134,6.91,2.977,3.173,2.814,0.974,0.891,5.341,33.194
1221-135766-0014_61-70968-0049,Spk2,2.138,3.225,2.02,0.677,0.883,0.655,7.178,13.642,7.421,7.379,14.626,8.477,2.977,3.333,2.398,0.981,0.914,-3.75,32.436
1221-135766-0014_7127-75946-0004,Spk1,2.033,3.016,1.431,0.68,0.84,0.633,0.458,14.163,7.823,0.675,15.073,8.839,3.169,3.528,2.981,0.966,0.921,-3.75,24.103
1221-135766-0014_7127-75946-0004,Spk2,1.903,3.168,2.071,0.388,0.695,0.518,-0.699,12.259,6.102,-0.495,13.424,7.354,3.169,3.422,2.992,0.996,0.927,-3.75,24.103
1221-135767-0001_7127-75947-0008,Spk1,2.19,3.289,2.475,0.74,0.913,0.729,7.661,13.158,6.99,7.916,14.226,8.137,3.025,3.012,2.229,0.993,0.928,-3.75,24.103
1221-135767-0001_7127-75947-0008,Spk2,1.274,2.876,1.773,0.341,0.893,0.722,-7.643,11.328,5.173,-7.212,11.789,5.718,3.025,3.169,2.459,0.986,0.926,-3.75,46.325
1221-135767-0005_61-70970-0020,Spk1,1.668,2.846,1.606,0.5,0.831,0.598,-2.417,12.172,5.919,-2.127,13.08,6.895,2.549,2.46,2.022,0.981,0.924,-3.75,24.103
1221-135767-0005_61-70970-0020,Spk2,1.911,2.478,1.472,0.508,0.731,0.534,2.129,12.579,6.33,2.352,13.941,7.784,2.549,3.167,2.799,0.925,0.869,-3.75,24.103
1221-135767-0008_260-123286-0027,Spk1,1.36,3.291,1.545,0.408,0.814,0.579,-2.369,14.083,7.738,-1.916,16.77,10.497,2.939,3.05,2.931,0.976,0.901,-3.75,24.103
1221-135767-0008_260-123286-0027,Spk2,1.444,3.0,1.555,0.569,0.91,0.666,2.067,14.114,7.795,2.46,17.302,10.851,2.939,3.341,3.03,0.931,0.887,-3.75,24.103
1221-135767-0008_3570-5695-0015,Spk1,1.288,3.309,1.616,0.304,0.753,0.534,-9.2,12.973,6.775,-7.839,15.144,9.013,2.993,2.566,2.205,0.953,0.9,-3.75,24.103
1221-135767-0008_3570-5695-0015,Spk2,1.734,3.09,2.352,0.617,0.936,0.764,8.669,13.994,7.842,8.944,17.838,11.724,2.993,3.198,2.802,0.997,0.926,-3.75,24.103
1221-135767-0008_5683-32865-0011,Spk1,1.532,2.229,1.049,0.578,0.768,0.53,-4.694,2.309,-3.859,-4.261,3.099,-2.97,2.88,3.044,2.883,0.976,0.896,7.361,46.325
1221-135767-0008_5683-32865-0011,Spk2,1.655,3.281,1.931,0.594,0.896,0.658,4.286,15.784,9.211,4.628,17.368,10.671,2.88,3.435,2.441,0.975,0.914,-3.75,24.103
1221-135767-0009_237-134500-0033,Spk1,2.26,2.794,1.496,0.712,0.835,0.582,6.234,10.65,4.374,6.436,11.158,4.973,2.979,2.886,2.504,0.982,0.922,15.0,42.853
