N,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
694,1.627,3.06,1.955,0.538,0.875,0.671,-0.128,12.414,6.124,0.175,14.44,8.179,2.959,3.205,2.645,0.982,0.915,1.516,32.102
695,1.627,3.06,1.954,0.538,0.875,0.671,-0.123,12.417,6.126,0.179,14.445,8.184,2.959,3.206,2.646,0.982,0.915,1.509,32.091
696,1.626,3.06,1.953,0.538,0.875,0.671,-0.128,12.413,6.118,0.174,14.443,8.174,2.958,3.206,2.646,0.982,0.915,1.524,32.117
697,1.626,3.059,1.953,0.538,0.875,0.671,-0.126,12.413,6.118,0.177,14.446,8.177,2.957,3.206,2.647,0.982,0.915,1.516,32.106
698,1.627,3.06,1.952,0.538,0.875,0.671,-0.128,12.413,6.118,0.174,14.444,8.175,2.957,3.207,2.647,0.982,0.915,1.509,32.103
699,1.626,3.06,1.952,0.537,0.875,0.671,-0.129,12.414,6.118,0.173,14.445,8.177,2.957,3.207,2.647,0.982,0.915,1.501,32.105
700,1.627,3.06,1.953,0.538,0.875,0.671,-0.128,12.419,6.124,0.174,14.448,8.179,2.957,3.207,2.647,0.982,0.915,1.494,32.093
701,1.627,3.06,1.953,0.538,0.875,0.671,-0.131,12.42,6.125,0.171,14.452,8.184,2.958,3.207,2.648,0.982,0.915,1.486,32.082
702,1.627,3.06,1.954,0.538,0.875,0.671,-0.128,12.421,6.126,0.174,14.454,8.186,2.958,3.207,2.648,0.982,0.915,1.479,32.083
703,1.626,3.06,1.953,0.538,0.875,0.671,-0.126,12.422,6.128,0.176,14.458,8.19,2.958,3.208,2.648,0.982,0.915,1.484,32.085
704,1.627,3.06,1.954,0.537,0.875,0.671,-0.128,12.419,6.124,0.175,14.457,8.188,2.958,3.207,2.647,0.982,0.915,1.477,32.074
705,1.626,3.06,1.953,0.537,0.875,0.671,-0.133,12.418,6.122,0.17,14.458,8.188,2.958,3.207,2.648,0.982,0.915,1.481,32.086
706,1.627,3.06,1.953,0.537,0.875,0.671,-0.128,12.413,6.118,0.174,14.456,8.187,2.958,3.207,2.648,0.982,0.915,1.474,32.075
707,1.627,3.06,1.953,0.538,0.875,0.671,-0.13,12.415,6.12,0.172,14.46,8.19,2.958,3.207,2.648,0.982,0.915,1.472,32.069
708,1.627,3.06,1.953,0.538,0.875,0.671,-0.128,12.406,6.112,0.174,14.455,8.186,2.958,3.207,2.648,0.982,0.915,1.465,32.058
709,1.627,3.059,1.953,0.538,0.875,0.671,-0.127,12.407,6.112,0.175,14.459,8.191,2.958,3.208,2.648,0.982,0.915,1.458,32.047
710,1.627,3.06,1.954,0.538,0.875,0.671,-0.128,12.407,6.111,0.174,14.463,8.192,2.957,3.207,2.647,0.982,0.915,1.45,32.036
711,1.626,3.06,1.953,0.537,0.875,0.671,-0.134,12.407,6.111,0.168,14.464,8.194,2.956,3.207,2.647,0.982,0.915,1.443,32.025
712,1.627,3.06,1.954,0.537,0.876,0.671,-0.128,12.409,6.113,0.174,14.466,8.196,2.955,3.207,2.647,0.982,0.915,1.436,32.013
713,1.627,3.06,1.954,0.538,0.876,0.671,-0.123,12.409,6.113,0.179,14.467,8.196,2.955,3.207,2.647,0.982,0.915,1.437,32.011
714,1.626,3.06,1.954,0.537,0.876,0.671,-0.128,12.407,6.112,0.174,14.471,8.201,2.955,3.207,2.646,0.982,0.915,1.43,32.0
715,1.627,3.06,1.954,0.537,0.876,0.671,-0.132,12.41,6.115,0.17,14.476,8.206,2.954,3.207,2.647,0.982,0.915,1.423,31.989
716,1.627,3.06,1.954,0.537,0.876,0.671,-0.128,12.406,6.111,0.174,14.475,8.205,2.953,3.207,2.646,0.982,0.915,1.415,31.978
717,1.627,3.06,1.954,0.537,0.876,0.671,-0.13,12.406,6.111,0.171,14.476,8.206,2.954,3.207,2.647,0.982,0.915,1.408,31.967
718,1.628,3.061,1.955,0.538,0.876,0.671,-0.128,12.406,6.111,0.174,14.474,8.204,2.955,3.207,2.647,0.982,0.915,1.401,31.956
719,1.628,3.061,1.955,0.538,0.876,0.671,-0.12,12.409,6.114,0.182,14.478,8.207,2.955,3.208,2.647,0.982,0.915,1.394,31.945
720,1.628,3.061,1.955,0.538,0.876,0.671,-0.127,12.408,6.113,0.175,14.478,8.207,2.955,3.207,2.647,0.982,0.915,1.387,31.934
721,1.628,3.062,1.955,0.538,0.876,0.671,-0.122,12.411,6.116,0.179,14.482,8.211,2.955,3.208,2.647,0.982,0.915,1.38,31.923
722,1.628,3.061,1.955,0.538,0.876,0.671,-0.128,12.409,6.114,0.174,14.482,8.212,2.954,3.208,2.647,0.982,0.915,1.373,31.928
723,1.627,3.061,1.955,0.538,0.876,0.671,-0.133,12.409,6.114,0.169,14.485,8.214,2.954,3.208,2.647,0.982,0.915,1.381,31.932
724,1.628,3.061,1.955,0.538,0.876,0.671,-0.127,12.41,6.115,0.175,14.484,8.214,2.953,3.207,2.646,0.982,0.915,1.374,31.922
725,1.628,3.062,1.955,0.538,0.876,0.671,-0.127,12.411,6.116,0.175,14.487,8.217,2.953,3.207,2.647,0.982,0.915,1.367,31.911
726,1.628,3.062,1.955,0.538,0.876,0.671,-0.128,12.413,6.119,0.174,14.489,8.219,2.953,3.207,2.646,0.982,0.915,1.36,31.915
727,1.628,3.063,1.955,0.538,0.876,0.671,-0.126,12.417,6.123,0.176,14.496,8.225,2.952,3.207,2.645,0.982,0.915,1.353,31.904
728,1.627,3.062,1.954,0.538,0.876,0.671,-0.128,12.414,6.12,0.174,14.499,8.229,2.952,3.207,2.646,0.982,0.915,1.346,31.893
729,1.627,3.062,1.955,0.538,0.876,0.671,-0.128,12.414,6.12,0.174,14.501,8.231,2.952,3.207,2.646,0.982,0.915,1.339,31.882
730,1.628,3.063,1.956,0.538,0.876,0.672,-0.128,12.417,6.123,0.173,14.502,8.232,2.952,3.207,2.646,0.982,0.915,1.332,31.872
731,1.628,3.064,1.956,0.538,0.876,0.672,-0.114,12.416,6.122,0.187,14.503,8.233,2.953,3.207,2.646,0.982,0.915,1.325,31.861
732,1.627,3.063,1.956,0.538,0.876,0.672,-0.128,12.418,6.124,0.174,14.503,8.233,2.953,3.207,2.646,0.982,0.915,1.337,31.87
733,1.627,3.063,1.956,0.538,0.876,0.672,-0.123,12.419,6.125,0.178,14.507,8.237,2.954,3.207,2.646,0.982,0.915,1.33,31.86
734,1.627,3.063,1.957,0.538,0.876,0.672,-0.127,12.424,6.13,0.174,14.51,8.24,2.955,3.207,2.646,0.982,0.915,1.323,31.87
735,1.627,3.064,1.956,0.538,0.876,0.672,-0.124,12.427,6.133,0.178,14.515,8.244,2.954,3.207,2.647,0.982,0.915,1.317,31.882
736,1.627,3.065,1.956,0.538,0.876,0.672,-0.127,12.427,6.132,0.175,14.516,8.245,2.954,3.208,2.647,0.982,0.915,1.31,31.871
737,1.627,3.065,1.956,0.538,0.877,0.672,-0.119,12.427,6.132,0.183,14.515,8.244,2.954,3.208,2.647,0.982,0.915,1.303,31.893
738,1.627,3.065,1.956,0.538,0.877,0.672,-0.127,12.428,6.133,0.175,14.518,8.246,2.954,3.208,2.647,0.982,0.915,1.296,31.882
739,1.626,3.065,1.955,0.538,0.877,0.672,-0.127,12.432,6.138,0.175,14.523,8.252,2.954,3.208,2.647,0.982,0.915,1.289,31.872
740,1.626,3.066,1.956,0.538,0.877,0.672,-0.127,12.436,6.141,0.175,14.525,8.253,2.953,3.208,2.647,0.982,0.915,1.282,31.861
741,1.626,3.066,1.956,0.538,0.877,0.672,-0.132,12.435,6.14,0.17,14.524,8.253,2.953,3.208,2.647,0.982,0.915,1.275,31.851
742,1.626,3.065,1.955,0.537,0.877,0.672,-0.127,12.433,6.138,0.175,14.525,8.253,2.953,3.208,2.647,0.982,0.915,1.278,31.849
743,1.626,3.065,1.955,0.537,0.877,0.672,-0.122,12.435,6.14,0.18,14.529,8.257,2.953,3.209,2.648,0.982,0.915,1.271,31.85
744,1.626,3.066,1.954,0.537,0.877,0.672,-0.127,12.437,6.142,0.175,14.53,8.257,2.952,3.209,2.647,0.982,0.915,1.264,31.855
745,1.625,3.066,1.954,0.537,0.877,0.672,-0.134,12.437,6.142,0.169,14.528,8.255,2.951,3.209,2.647,0.982,0.915,1.257,31.844
746,1.625,3.066,1.954,0.537,0.877,0.672,-0.128,12.432,6.136,0.175,14.528,8.255,2.951,3.209,2.647,0.982,0.915,1.251,31.834
747,1.626,3.066,1.953,0.537,0.877,0.672,-0.128,12.433,6.137,0.174,14.527,8.254,2.95,3.208,2.647,0.982,0.915,1.244,31.83
748,1.626,3.066,1.953,0.537,0.877,0.672,-0.128,12.43,6.133,0.174,14.526,8.253,2.95,3.208,2.647,0.982,0.915,1.237,31.828
749,1.626,3.067,1.953,0.537,0.877,0.672,-0.132,12.432,6.135,0.17,14.527,8.253,2.95,3.208,2.647,0.982,0.915,1.231,31.832
750,1.626,3.067,1.953,0.537,0.877,0.672,-0.128,12.435,6.138,0.174,14.533,8.259,2.95,3.209,2.647,0.982,0.915,1.224,31.822
751,1.625,3.068,1.953,0.537,0.877,0.672,-0.137,12.433,6.136,0.165,14.528,8.254,2.949,3.208,2.646,0.982,0.915,1.217,31.812
752,1.626,3.067,1.952,0.537,0.877,0.672,-0.128,12.423,6.127,0.174,14.524,8.25,2.949,3.208,2.647,0.982,0.915,1.211,31.801
753,1.626,3.066,1.952,0.537,0.877,0.672,-0.124,12.421,6.124,0.178,14.519,8.245,2.948,3.207,2.645,0.982,0.915,1.266,31.801
754,1.625,3.066,1.952,0.537,0.877,0.672,-0.128,12.413,6.116,0.175,14.509,8.236,2.947,3.207,2.645,0.982,0.915,1.292,31.791
755,1.625,3.066,1.951,0.537,0.877,0.672,-0.131,12.416,6.118,0.172,14.51,8.235,2.946,3.207,2.645,0.982,0.915,1.285,31.781
756,1.625,3.066,1.951,0.537,0.877,0.672,-0.128,12.42,6.123,0.175,14.511,8.237,2.945,3.206,2.644,0.982,0.915,1.301,31.782
757,1.625,3.066,1.952,0.537,0.877,0.672,-0.13,12.419,6.122,0.172,14.509,8.234,2.944,3.206,2.643,0.982,0.915,1.308,31.785
758,1.624,3.065,1.951,0.537,0.877,0.672,-0.128,12.418,6.12,0.174,14.506,8.232,2.943,3.206,2.644,0.982,0.915,1.324,31.798
759,1.624,3.066,1.95,0.537,0.877,0.672,-0.13,12.422,6.123,0.173,14.51,8.233,2.943,3.206,2.644,0.982,0.915,1.317,31.788
760,1.624,3.066,1.95,0.537,0.877,0.672,-0.128,12.423,6.124,0.174,14.513,8.236,2.943,3.206,2.644,0.982,0.915,1.311,31.788
761,1.624,3.066,1.95,0.537,0.877,0.672,-0.136,12.426,6.127,0.166,14.513,8.236,2.943,3.205,2.643,0.982,0.915,1.304,31.778
762,1.624,3.066,1.95,0.538,0.877,0.672,-0.128,12.423,6.123,0.174,14.517,8.24,2.943,3.205,2.643,0.982,0.915,1.297,31.801
763,1.624,3.066,1.949,0.537,0.877,0.671,-0.126,12.425,6.126,0.176,14.518,8.241,2.943,3.204,2.642,0.982,0.915,1.33,31.791
764,1.624,3.067,1.949,0.538,0.877,0.672,-0.128,12.431,6.132,0.173,14.522,8.245,2.943,3.204,2.642,0.982,0.915,1.323,31.78
765,1.624,3.067,1.949,0.537,0.877,0.671,-0.135,12.432,6.132,0.167,14.52,8.243,2.942,3.204,2.642,0.982,0.915,1.317,31.77
766,1.624,3.067,1.949,0.538,0.877,0.672,-0.128,12.427,6.128,0.174,14.521,8.244,2.94,3.204,2.642,0.982,0.915,1.31,31.76
767,1.624,3.067,1.949,0.537,0.877,0.672,-0.132,12.431,6.131,0.17,14.523,8.245,2.94,3.204,2.642,0.982,0.915,1.304,31.758
768,1.623,3.067,1.949,0.537,0.877,0.672,-0.128,12.433,6.133,0.174,14.527,8.249,2.939,3.204,2.642,0.982,0.915,1.297,31.748
769,1.623,3.067,1.949,0.537,0.877,0.672,-0.133,12.438,6.138,0.169,14.53,8.251,2.939,3.203,2.641,0.982,0.915,1.29,31.738
770,1.623,3.068,1.949,0.537,0.877,0.672,-0.128,12.448,6.147,0.174,14.537,8.259,2.939,3.202,2.64,0.982,0.915,1.284,31.728
771,1.623,3.069,1.95,0.538,0.877,0.672,-0.129,12.451,6.15,0.173,14.538,8.26,2.939,3.202,2.64,0.982,0.915,1.287,31.728
772,1.622,3.068,1.95,0.538,0.877,0.672,-0.128,12.454,6.153,0.174,14.541,8.263,2.94,3.202,2.641,0.982,0.915,1.28,31.718
773,1.622,3.068,1.95,0.538,0.877,0.672,-0.13,12.457,6.157,0.173,14.542,8.264,2.94,3.202,2.641,0.982,0.915,1.283,31.717
774,1.622,3.069,1.951,0.538,0.877,0.672,-0.128,12.461,6.162,0.174,14.544,8.267,2.94,3.202,2.641,0.982,0.915,1.276,31.707
775,1.622,3.068,1.951,0.538,0.877,0.672,-0.141,12.459,6.159,0.162,14.541,8.264,2.94,3.202,2.642,0.982,0.915,1.279,31.707
776,1.622,3.068,1.951,0.538,0.877,0.672,-0.128,12.463,6.163,0.175,14.544,8.267,2.94,3.202,2.641,0.982,0.915,1.273,31.697
777,1.622,3.069,1.952,0.538,0.877,0.672,-0.132,12.463,6.163,0.17,14.542,8.265,2.94,3.201,2.641,0.982,0.915,1.266,31.687
778,1.622,3.069,1.952,0.538,0.877,0.672,-0.128,12.462,6.163,0.174,14.543,8.267,2.941,3.201,2.64,0.982,0.915,1.967,32.449
779,1.622,3.068,1.952,0.538,0.877,0.672,-0.124,12.456,6.157,0.179,14.534,8.258,2.94,3.201,2.64,0.982,0.915,1.959,32.438
780,1.622,3.067,1.95,0.538,0.877,0.672,-0.128,12.444,6.145,0.174,14.524,8.249,2.939,3.2,2.64,0.982,0.915,1.979,32.455
781,1.622,3.067,1.95,0.538,0.877,0.672,-0.124,12.446,6.146,0.178,14.525,8.248,2.939,3.2,2.64,0.982,0.915,1.972,32.462
782,1.622,3.067,1.95,0.538,0.877,0.672,-0.128,12.45,6.15,0.175,14.527,8.25,2.939,3.201,2.64,0.982,0.915,1.979,32.48
