N,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
697,1.626,3.059,2.701,0.538,0.875,0.833,-0.126,12.413,12.255,0.177,14.446,14.222,2.957,3.206,3.553,0.982,0.978,1.516,2.071
698,1.627,3.06,2.7,0.538,0.875,0.833,-0.128,12.413,12.255,0.174,14.444,14.22,2.957,3.207,3.553,0.982,0.978,1.509,2.068
699,1.626,3.06,2.7,0.537,0.875,0.833,-0.129,12.414,12.255,0.173,14.445,14.222,2.957,3.207,3.553,0.982,0.978,1.501,2.07
700,1.627,3.06,2.701,0.538,0.875,0.833,-0.128,12.419,12.261,0.174,14.448,14.224,2.957,3.207,3.553,0.982,0.978,1.494,2.058
701,1.627,3.06,2.701,0.538,0.875,0.833,-0.131,12.42,12.262,0.171,14.452,14.229,2.958,3.207,3.554,0.982,0.978,1.486,2.047
702,1.627,3.06,2.702,0.538,0.875,0.833,-0.128,12.421,12.263,0.174,14.454,14.231,2.958,3.207,3.554,0.982,0.978,1.479,2.048
703,1.626,3.06,2.701,0.538,0.875,0.833,-0.126,12.422,12.265,0.176,14.458,14.235,2.958,3.208,3.554,0.982,0.978,1.484,2.05
704,1.627,3.06,2.702,0.537,0.875,0.833,-0.128,12.419,12.261,0.175,14.457,14.233,2.958,3.207,3.553,0.982,0.978,1.477,2.039
705,1.626,3.06,2.701,0.537,0.875,0.833,-0.133,12.418,12.259,0.17,14.458,14.233,2.958,3.207,3.554,0.982,0.978,1.481,2.051
706,1.627,3.06,2.701,0.537,0.875,0.833,-0.128,12.413,12.255,0.174,14.456,14.232,2.958,3.207,3.554,0.982,0.978,1.474,2.04
707,1.627,3.06,2.701,0.538,0.875,0.833,-0.13,12.415,12.257,0.172,14.46,14.235,2.958,3.207,3.554,0.982,0.978,1.472,2.034
708,1.627,3.06,2.701,0.538,0.875,0.833,-0.128,12.406,12.249,0.174,14.455,14.231,2.958,3.207,3.554,0.982,0.978,1.465,2.023
709,1.627,3.059,2.701,0.538,0.875,0.833,-0.127,12.407,12.249,0.175,14.459,14.236,2.958,3.208,3.554,0.982,0.978,1.458,2.012
710,1.627,3.06,2.702,0.538,0.875,0.833,-0.128,12.407,12.248,0.174,14.463,14.237,2.957,3.207,3.553,0.982,0.978,1.45,2.001
711,1.626,3.06,2.701,0.537,0.875,0.833,-0.134,12.407,12.248,0.168,14.464,14.239,2.956,3.207,3.553,0.982,0.978,1.443,1.99
712,1.627,3.06,2.702,0.537,0.876,0.833,-0.128,12.409,12.25,0.174,14.466,14.241,2.955,3.207,3.553,0.982,0.978,1.436,1.978
713,1.627,3.06,2.702,0.538,0.876,0.833,-0.123,12.409,12.25,0.179,14.467,14.241,2.955,3.207,3.553,0.982,0.978,1.437,1.976
714,1.626,3.06,2.702,0.537,0.876,0.833,-0.128,12.407,12.249,0.174,14.471,14.246,2.955,3.207,3.552,0.982,0.978,1.43,1.965
715,1.627,3.06,2.702,0.537,0.876,0.833,-0.132,12.41,12.252,0.17,14.476,14.251,2.954,3.207,3.553,0.982,0.978,1.423,1.954
716,1.627,3.06,2.702,0.537,0.876,0.833,-0.128,12.406,12.248,0.174,14.475,14.25,2.953,3.207,3.552,0.982,0.978,1.415,1.943
717,1.627,3.06,2.702,0.537,0.876,0.833,-0.13,12.406,12.248,0.171,14.476,14.251,2.954,3.207,3.553,0.982,0.978,1.408,1.932
718,1.628,3.061,2.703,0.538,0.876,0.833,-0.128,12.406,12.248,0.174,14.474,14.249,2.955,3.207,3.553,0.982,0.978,1.401,1.921
719,1.628,3.061,2.703,0.538,0.876,0.833,-0.12,12.409,12.251,0.182,14.478,14.252,2.955,3.208,3.553,0.982,0.978,1.394,1.91
720,1.628,3.061,2.703,0.538,0.876,0.833,-0.127,12.408,12.25,0.175,14.478,14.252,2.955,3.207,3.553,0.982,0.978,1.387,1.899
721,1.628,3.062,2.703,0.538,0.876,0.833,-0.122,12.411,12.253,0.179,14.482,14.256,2.955,3.208,3.553,0.982,0.978,1.38,1.888
722,1.628,3.061,2.703,0.538,0.876,0.833,-0.128,12.409,12.251,0.174,14.482,14.257,2.954,3.208,3.553,0.982,0.978,1.373,1.893
723,1.627,3.061,2.703,0.538,0.876,0.833,-0.133,12.409,12.251,0.169,14.485,14.259,2.954,3.208,3.553,0.982,0.978,1.381,1.897
724,1.628,3.061,2.703,0.538,0.876,0.833,-0.127,12.41,12.252,0.175,14.484,14.259,2.953,3.207,3.552,0.982,0.978,1.374,1.887
725,1.628,3.062,2.703,0.538,0.876,0.833,-0.127,12.411,12.253,0.175,14.487,14.262,2.953,3.207,3.553,0.982,0.978,1.367,1.876
726,1.628,3.062,2.703,0.538,0.876,0.833,-0.128,12.413,12.256,0.174,14.489,14.264,2.953,3.207,3.552,0.982,0.978,1.36,1.88
727,1.628,3.063,2.703,0.538,0.876,0.833,-0.126,12.417,12.26,0.176,14.496,14.27,2.952,3.207,3.551,0.982,0.978,1.353,1.869
728,1.627,3.062,2.702,0.538,0.876,0.833,-0.128,12.414,12.257,0.174,14.499,14.274,2.952,3.207,3.552,0.982,0.978,1.346,1.858
729,1.627,3.062,2.703,0.538,0.876,0.833,-0.128,12.414,12.257,0.174,14.501,14.276,2.952,3.207,3.552,0.982,0.978,1.339,1.847
730,1.628,3.063,2.704,0.538,0.876,0.834,-0.128,12.417,12.26,0.173,14.502,14.277,2.952,3.207,3.552,0.982,0.978,1.332,1.837
731,1.628,3.064,2.704,0.538,0.876,0.834,-0.114,12.416,12.259,0.187,14.503,14.278,2.953,3.207,3.552,0.982,0.978,1.325,1.826
732,1.627,3.063,2.704,0.538,0.876,0.834,-0.128,12.418,12.261,0.174,14.503,14.278,2.953,3.207,3.552,0.982,0.978,1.337,1.835
733,1.627,3.063,2.704,0.538,0.876,0.834,-0.123,12.419,12.262,0.178,14.507,14.282,2.954,3.207,3.552,0.982,0.978,1.33,1.825
734,1.627,3.063,2.705,0.538,0.876,0.834,-0.127,12.424,12.267,0.174,14.51,14.285,2.955,3.207,3.552,0.982,0.978,1.323,1.835
735,1.627,3.064,2.704,0.538,0.876,0.834,-0.124,12.427,12.27,0.178,14.515,14.289,2.954,3.207,3.553,0.982,0.978,1.317,1.847
736,1.627,3.065,2.704,0.538,0.876,0.834,-0.127,12.427,12.269,0.175,14.516,14.29,2.954,3.208,3.553,0.982,0.978,1.31,1.836
737,1.627,3.065,2.704,0.538,0.877,0.834,-0.119,12.427,12.269,0.183,14.515,14.289,2.954,3.208,3.553,0.982,0.978,1.303,1.858
738,1.627,3.065,2.704,0.538,0.877,0.834,-0.127,12.428,12.27,0.175,14.518,14.291,2.954,3.208,3.553,0.982,0.978,1.296,1.847
739,1.626,3.065,2.703,0.538,0.877,0.834,-0.127,12.432,12.275,0.175,14.523,14.297,2.954,3.208,3.553,0.982,0.978,1.289,1.837
740,1.626,3.066,2.704,0.538,0.877,0.834,-0.127,12.436,12.278,0.175,14.525,14.298,2.953,3.208,3.553,0.982,0.978,1.282,1.826
741,1.626,3.066,2.704,0.538,0.877,0.834,-0.132,12.435,12.277,0.17,14.524,14.298,2.953,3.208,3.553,0.982,0.978,1.275,1.816
742,1.626,3.065,2.703,0.537,0.877,0.834,-0.127,12.433,12.275,0.175,14.525,14.298,2.953,3.208,3.553,0.982,0.978,1.278,1.814
743,1.626,3.065,2.703,0.537,0.877,0.834,-0.122,12.435,12.277,0.18,14.529,14.302,2.953,3.209,3.554,0.982,0.978,1.271,1.815
744,1.626,3.066,2.702,0.537,0.877,0.834,-0.127,12.437,12.279,0.175,14.53,14.302,2.952,3.209,3.553,0.982,0.978,1.264,1.82
745,1.625,3.066,2.702,0.537,0.877,0.834,-0.134,12.437,12.279,0.169,14.528,14.3,2.951,3.209,3.553,0.982,0.978,1.257,1.809
746,1.625,3.066,2.702,0.537,0.877,0.834,-0.128,12.432,12.273,0.175,14.528,14.3,2.951,3.209,3.553,0.982,0.978,1.251,1.799
747,1.626,3.066,2.701,0.537,0.877,0.834,-0.128,12.433,12.274,0.174,14.527,14.299,2.95,3.208,3.553,0.982,0.978,1.244,1.795
748,1.626,3.066,2.701,0.537,0.877,0.834,-0.128,12.43,12.27,0.174,14.526,14.298,2.95,3.208,3.553,0.982,0.978,1.237,1.793
749,1.626,3.067,2.701,0.537,0.877,0.834,-0.132,12.432,12.272,0.17,14.527,14.298,2.95,3.208,3.553,0.982,0.978,1.231,1.797
750,1.626,3.067,2.701,0.537,0.877,0.834,-0.128,12.435,12.275,0.174,14.533,14.304,2.95,3.209,3.553,0.982,0.978,1.224,1.787
751,1.625,3.068,2.701,0.537,0.877,0.834,-0.137,12.433,12.273,0.165,14.528,14.299,2.949,3.208,3.552,0.982,0.978,1.217,1.777
752,1.626,3.067,2.7,0.537,0.877,0.834,-0.128,12.423,12.264,0.174,14.524,14.295,2.949,3.208,3.553,0.982,0.978,1.211,1.766
753,1.626,3.066,2.7,0.537,0.877,0.834,-0.124,12.421,12.261,0.178,14.519,14.29,2.948,3.207,3.551,0.982,0.978,1.266,1.766
754,1.625,3.066,2.7,0.537,0.877,0.834,-0.128,12.413,12.253,0.175,14.509,14.281,2.947,3.207,3.551,0.982,0.978,1.292,1.756
755,1.625,3.066,2.699,0.537,0.877,0.834,-0.131,12.416,12.255,0.172,14.51,14.28,2.946,3.207,3.551,0.982,0.978,1.285,1.746
756,1.625,3.066,2.699,0.537,0.877,0.834,-0.128,12.42,12.26,0.175,14.511,14.282,2.945,3.206,3.55,0.982,0.978,1.301,1.747
757,1.625,3.066,2.7,0.537,0.877,0.834,-0.13,12.419,12.259,0.172,14.509,14.279,2.944,3.206,3.549,0.982,0.978,1.308,1.75
758,1.624,3.065,2.699,0.537,0.877,0.834,-0.128,12.418,12.257,0.174,14.506,14.277,2.943,3.206,3.55,0.982,0.978,1.324,1.763
759,1.624,3.066,2.698,0.537,0.877,0.834,-0.13,12.422,12.26,0.173,14.51,14.278,2.943,3.206,3.55,0.982,0.978,1.317,1.753
760,1.624,3.066,2.698,0.537,0.877,0.834,-0.128,12.423,12.261,0.174,14.513,14.281,2.943,3.206,3.55,0.982,0.978,1.311,1.753
761,1.624,3.066,2.698,0.537,0.877,0.834,-0.136,12.426,12.264,0.166,14.513,14.281,2.943,3.205,3.549,0.982,0.978,1.304,1.743
762,1.624,3.066,2.698,0.538,0.877,0.834,-0.128,12.423,12.26,0.174,14.517,14.285,2.943,3.205,3.549,0.982,0.978,1.297,1.766
763,1.624,3.066,2.697,0.537,0.877,0.833,-0.126,12.425,12.263,0.176,14.518,14.286,2.943,3.204,3.548,0.982,0.978,1.33,1.756
764,1.624,3.067,2.697,0.538,0.877,0.834,-0.128,12.431,12.269,0.173,14.522,14.29,2.943,3.204,3.548,0.982,0.978,1.323,1.745
765,1.624,3.067,2.697,0.537,0.877,0.833,-0.135,12.432,12.269,0.167,14.52,14.288,2.942,3.204,3.548,0.982,0.978,1.317,1.735
766,1.624,3.067,2.697,0.538,0.877,0.834,-0.128,12.427,12.265,0.174,14.521,14.289,2.94,3.204,3.548,0.982,0.978,1.31,1.725
767,1.624,3.067,2.697,0.537,0.877,0.834,-0.132,12.431,12.268,0.17,14.523,14.29,2.94,3.204,3.548,0.982,0.978,1.304,1.723
768,1.623,3.067,2.697,0.537,0.877,0.834,-0.128,12.433,12.27,0.174,14.527,14.294,2.939,3.204,3.548,0.982,0.978,1.297,1.713
769,1.623,3.067,2.697,0.537,0.877,0.834,-0.133,12.438,12.275,0.169,14.53,14.296,2.939,3.203,3.547,0.982,0.978,1.29,1.703
770,1.623,3.068,2.697,0.537,0.877,0.834,-0.128,12.448,12.284,0.174,14.537,14.304,2.939,3.202,3.546,0.982,0.978,1.284,1.693
771,1.623,3.069,2.698,0.538,0.877,0.834,-0.129,12.451,12.287,0.173,14.538,14.305,2.939,3.202,3.546,0.982,0.978,1.287,1.693
772,1.622,3.068,2.698,0.538,0.877,0.834,-0.128,12.454,12.29,0.174,14.541,14.308,2.94,3.202,3.547,0.982,0.978,1.28,1.683
773,1.622,3.068,2.698,0.538,0.877,0.834,-0.13,12.457,12.294,0.173,14.542,14.309,2.94,3.202,3.547,0.982,0.978,1.283,1.682
774,1.622,3.069,2.699,0.538,0.877,0.834,-0.128,12.461,12.299,0.174,14.544,14.312,2.94,3.202,3.547,0.982,0.978,1.276,1.672
775,1.622,3.068,2.699,0.538,0.877,0.834,-0.141,12.459,12.296,0.162,14.541,14.309,2.94,3.202,3.548,0.982,0.978,1.279,1.672
776,1.622,3.068,2.699,0.538,0.877,0.834,-0.128,12.463,12.3,0.175,14.544,14.312,2.94,3.202,3.547,0.982,0.978,1.273,1.662
777,1.622,3.069,2.7,0.538,0.877,0.834,-0.132,12.463,12.3,0.17,14.542,14.31,2.94,3.201,3.547,0.982,0.978,1.266,1.652
778,1.622,3.069,2.7,0.538,0.877,0.834,-0.128,12.462,12.3,0.174,14.543,14.312,2.941,3.201,3.546,0.982,0.978,1.967,2.414
779,1.622,3.068,2.7,0.538,0.877,0.834,-0.124,12.456,12.294,0.179,14.534,14.303,2.94,3.201,3.546,0.982,0.978,1.959,2.403
780,1.622,3.067,2.698,0.538,0.877,0.834,-0.128,12.444,12.282,0.174,14.524,14.294,2.939,3.2,3.546,0.982,0.978,1.979,2.42
781,1.622,3.067,2.698,0.538,0.877,0.834,-0.124,12.446,12.283,0.178,14.525,14.293,2.939,3.2,3.546,0.982,0.978,1.972,2.427
782,1.622,3.067,2.698,0.538,0.877,0.834,-0.128,12.45,12.287,0.175,14.527,14.295,2.939,3.201,3.546,0.982,0.978,1.979,2.445
